"Sex","Age","Married","Education","Informal","Wages","Full_time","Union_member","Social_Group","Urban"
1,36,2,17,0,5250,1,1,3,0
1,60,2,0,1,1050,1,2,9,0
1,47,2,17,0,5075,1,2,9,0
1,40,2,12,0,1425,1,1,9,0
1,48,2,12,0,1750,1,2,9,0
1,27,2,17,0,2000,1,2,9,0
1,34,2,17,0,10000,1,2,3,0
2,32,2,17,0,7500,1,2,3,0
1,45,2,8,0,2500,1,2,3,0
1,45,2,4,1,2000,1,2,9,0
1,32,2,8,0,500,1,1,3,0
1,28,2,17,0,2000,1,1,9,0
1,33,2,12,1,700,1,2,9,0
1,38,2,17,0,4000,1,1,3,0
1,42,2,20,0,4500,1,1,9,0
1,40,2,0,1,1000,1,2,3,0
1,50,2,2,0,2000,1,2,3,0
1,28,2,12,0,2000,1,2,3,0
1,30,2,14,0,3500,1,2,3,0
1,55,2,17,0,6000,1,2,9,0
1,30,2,14,1,1400,1,2,9,0
1,34,2,17,0,4000,1,2,9,0
1,35,2,14,0,1400,1,2,3,0
1,17,1,12,1,500,1,2,9,0
1,55,2,2,1,1700,1,2,2,1
2,50,2,0,1,500,1,2,2,1
1,27,2,8,1,1800,1,2,2,1
1,40,2,12,0,1715,1,2,9,0
2,48,2,0,1,1050,1,2,9,0
1,19,1,4,1,1400,1,2,9,0
1,51,2,20,0,8000,1,2,9,0
1,38,2,15,0,3500,1,2,3,0
1,40,2,20,0,8500,1,2,9,0
2,32,2,12,1,1200,1,2,9,0
1,40,2,17,0,2000,1,2,9,0
1,45,2,17,0,2000,1,1,9,0
1,40,2,12,1,1000,1,1,2,1
2,34,2,2,1,700,1,2,2,1
1,39,2,12,0,5500,1,2,3,0
1,29,2,15,0,2800,1,1,9,0
1,25,1,14,1,1200,1,2,9,0
1,28,2,12,1,1200,1,2,3,0
2,26,2,8,1,700,1,2,3,0
1,42,2,12,1,1400,1,2,3,0
2,38,2,8,1,1050,1,2,3,0
1,45,2,12,1,1400,1,2,2,1
1,21,1,12,1,1200,1,2,2,1
1,60,2,12,1,1400,1,2,2,1
1,32,2,14,1,1400,1,2,2,1
1,28,1,14,1,1400,1,1,2,1
1,52,2,12,1,1200,1,1,3,0
1,43,2,14,0,3500,1,1,3,0
1,25,2,14,0,4000,1,2,9,0
1,30,2,17,0,5000,1,2,2,1
1,40,2,20,0,2500,1,2,9,0
1,59,2,0,0,2100,1,2,2,1
1,52,2,8,1,1500,1,2,2,1
1,34,2,12,1,700,1,2,2,1
2,31,2,8,1,480,1,2,2,1
1,32,2,12,1,980,1,2,2,1
1,42,2,17,0,6500,1,1,9,0
1,35,2,2,1,3000,1,2,3,0
1,38,2,8,1,1500,1,2,9,0
1,39,2,17,0,5250,1,2,2,1
1,36,2,12,0,4250,1,1,1,0
1,30,2,8,1,450,1,2,2,1
2,26,2,12,1,240,1,2,2,1
1,43,2,0,1,1000,1,2,2,1
2,38,2,0,1,600,1,2,2,1
1,19,1,14,1,200,1,2,2,1
2,45,3,0,1,500,1,2,2,1
1,56,2,2,1,900,1,2,2,1
2,50,2,0,1,400,1,2,2,1
1,43,2,14,0,4400,1,2,3,0
1,43,2,14,0,733,1,2,3,0
2,65,3,0,1,600,1,2,3,0
1,43,2,2,1,1400,1,2,3,0
2,38,2,8,1,300,1,2,3,0
1,42,2,0,1,1000,1,2,3,0
1,45,2,20,0,9334,1,1,9,0
1,48,2,8,0,3500,1,1,9,0
1,30,2,2,1,600,1,2,3,0
1,32,2,14,1,400,1,2,9,0
2,33,2,20,1,934,1,2,9,0
2,45,2,0,1,700,1,2,9,0
1,42,2,0,1,1000,1,2,9,0
2,38,2,0,1,500,1,2,9,0
1,20,1,2,1,1000,1,2,9,0
1,28,1,20,1,1983,1,2,3,0
1,34,2,8,1,1000,1,2,3,0
2,32,2,8,1,500,1,2,3,0
1,35,2,4,1,1000,1,2,3,0
2,30,2,0,1,300,1,2,3,0
1,49,2,12,0,4200,1,1,9,0
1,38,2,12,1,1750,1,2,3,0
1,38,2,4,1,1867,1,2,2,1
1,38,2,4,1,2489,1,2,2,1
2,45,3,0,1,600,1,2,9,0
1,47,2,4,1,1500,1,2,9,0
1,50,2,0,1,1500,1,2,9,0
1,20,1,12,1,1400,1,2,3,0
1,24,1,17,1,1200,1,2,9,0
2,62,2,0,1,300,1,2,2,1
2,34,2,2,1,500,1,2,2,1
1,60,2,0,1,1750,1,2,2,1
2,55,2,0,1,800,1,2,2,1
1,23,1,14,1,1000,1,2,2,1
2,45,3,2,1,600,1,2,2,1
1,24,2,4,1,1400,1,2,2,1
2,22,2,8,1,300,1,2,2,1
1,22,2,2,1,800,1,2,2,1
1,52,2,0,1,1000,1,2,2,1
2,47,2,0,1,500,1,2,2,1
1,50,2,12,1,2000,1,2,9,0
2,45,2,8,1,600,1,2,9,0
1,42,2,8,0,2000,1,2,3,0
1,29,2,0,1,1400,1,2,2,1
1,35,2,12,0,3500,1,2,9,0
1,40,2,12,0,3150,1,2,9,0
2,35,2,8,1,700,1,2,2,1
2,40,3,0,1,500,1,2,2,1
2,47,3,0,1,600,1,2,2,1
1,20,1,14,1,800,1,2,2,1
1,38,2,17,0,4433,1,2,3,0
1,48,2,12,0,4200,1,1,9,0
1,40,2,15,0,4000,1,1,9,0
2,30,2,15,0,2500,1,1,3,0
1,35,2,4,0,3000,1,1,3,0
1,25,2,14,0,2250,1,1,9,0
1,32,2,12,1,1400,1,2,9,0
2,29,2,12,1,350,1,2,9,0
2,65,3,0,1,700,1,2,9,0
1,59,2,12,1,2450,1,2,2,1
1,54,2,8,0,4000,1,1,2,1
2,48,3,8,0,1000,1,2,2,1
1,28,1,12,1,900,1,2,2,1
1,40,2,0,1,2450,1,2,9,0
1,33,2,12,1,2450,1,1,9,0
1,34,2,8,1,2000,1,2,9,0
1,26,2,8,1,1500,1,2,3,0
1,21,1,4,1,700,1,2,3,0
1,29,2,8,1,1400,1,2,3,0
1,57,2,12,1,3150,1,2,9,0
1,57,2,12,0,8000,1,2,3,0
1,37,2,20,0,7500,1,1,9,0
1,35,2,17,0,6000,1,2,3,0
1,32,2,20,0,8000,1,1,9,0
1,32,2,8,1,1400,1,2,9,0
2,30,2,4,1,700,1,2,9,0
1,56,2,8,0,2750,1,2,9,0
1,38,2,0,1,3000,1,2,2,1
1,22,1,4,1,2450,1,2,3,0
1,39,2,2,1,1000,1,2,3,0
1,45,4,8,1,900,1,2,3,0
2,34,2,12,0,1150,1,2,3,0
1,45,2,14,0,3112,1,1,3,0
1,60,2,4,1,700,1,2,9,0
1,33,2,4,1,840,1,2,9,0
2,27,2,4,1,560,1,2,9,0
1,24,1,12,1,1400,1,2,3,0
1,34,2,12,0,1075,1,2,9,0
1,45,2,4,1,583,1,1,3,0
1,52,2,0,0,2900,1,1,3,0
1,50,2,17,0,1260,1,1,9,0
2,50,3,0,1,630,1,2,9,0
1,29,1,17,0,3212,1,1,9,0
1,46,2,0,1,670,1,2,3,0
1,30,2,4,1,1696,1,2,9,0
1,32,2,8,1,450,1,2,3,0
2,25,2,4,1,350,1,2,3,0
1,28,2,8,1,360,1,2,3,0
1,48,2,12,0,1200,1,1,9,0
1,38,2,17,0,1158,1,1,9,0
1,20,1,12,1,1050,1,2,9,0
1,65,2,0,1,460,1,2,3,0
1,36,2,12,1,770,1,2,3,0
2,30,2,0,1,240,1,2,3,0
1,47,2,17,0,4433,1,2,9,0
1,63,2,2,1,680,1,2,3,0
2,58,2,0,1,240,1,2,3,0
1,38,2,8,1,1119,1,2,3,0
1,36,2,15,0,7214,1,1,9,0
1,47,4,4,1,1050,1,2,9,0
1,35,2,8,1,1300,1,2,9,0
1,47,2,14,0,3000,1,1,9,0
1,42,2,8,1,1200,1,2,2,1
1,46,2,15,0,2100,1,1,9,0
1,34,2,15,0,1885,1,1,9,0
2,39,3,4,1,500,1,2,3,0
1,18,1,4,1,754,1,2,3,0
1,30,2,17,0,1965,1,1,9,0
1,57,2,8,0,1983,1,1,9,0
2,27,3,8,1,433,1,2,9,0
1,61,3,4,1,770,1,2,9,0
1,57,2,4,1,770,1,2,9,0
1,29,1,17,0,3033,1,1,9,0
1,47,2,14,1,1097,1,2,9,0
1,48,2,2,1,720,1,2,9,0
2,42,2,0,1,480,1,2,9,0
1,18,1,8,1,720,1,2,9,0
1,32,2,4,1,2000,1,2,9,0
1,66,2,0,1,700,1,2,3,0
1,31,2,4,1,700,1,2,3,0
2,26,2,2,1,500,1,2,3,0
1,28,1,17,1,700,1,2,3,0
1,50,2,12,0,2000,1,1,3,0
2,52,3,0,1,490,1,2,3,0
1,40,2,12,1,2500,1,2,3,0
1,32,2,14,0,4200,1,1,9,0
1,29,2,17,0,2600,1,1,9,0
1,47,2,8,1,700,1,2,9,0
1,43,2,14,0,3033,1,2,9,0
1,40,2,14,1,700,1,2,9,0
1,27,1,15,0,6533,1,2,2,1
2,32,1,17,0,6767,1,2,2,1
2,30,1,17,0,6883,1,2,2,1
1,41,2,17,0,5833,1,2,9,0
1,35,2,15,1,1633,1,2,9,0
1,27,1,17,1,1283,1,2,3,0
1,55,2,2,1,700,1,2,9,0
1,25,1,12,1,1120,1,2,9,0
1,40,2,12,1,760,1,2,9,0
1,47,2,4,1,1050,1,2,3,0
1,30,2,0,1,2100,1,2,2,1
2,25,2,8,1,1050,1,2,2,1
1,31,2,8,1,1800,1,2,9,0
1,38,2,2,1,2100,1,2,2,1
1,25,2,8,1,2100,1,2,9,0
1,34,2,4,1,1450,1,2,2,1
2,32,2,8,1,1050,1,2,2,1
2,35,2,0,1,1400,1,2,9,0
1,20,2,0,1,300,1,2,3,0
2,28,2,12,1,550,1,1,3,0
2,48,3,14,0,550,1,1,9,0
1,24,2,0,1,500,1,2,9,0
2,45,2,0,1,300,1,2,3,0
1,58,3,0,1,662,1,2,2,1
2,32,4,0,1,620,1,2,2,1
2,65,2,0,1,300,1,2,1,0
1,34,2,0,1,150,1,2,3,0
1,34,2,0,1,300,1,2,3,0
2,29,2,0,1,220,1,2,3,0
1,30,2,14,1,2000,1,1,9,0
2,35,2,0,1,600,1,2,3,0
1,21,2,8,1,500,1,2,3,0
1,40,2,0,1,700,1,2,3,0
2,35,2,0,1,320,1,2,3,0
1,20,2,4,1,300,1,2,3,0
2,50,3,0,1,500,1,2,9,0
1,40,2,17,0,3468,1,1,2,1
2,30,2,0,1,200,1,2,3,0
1,30,2,0,1,1600,1,2,2,1
1,50,3,4,1,1400,1,2,2,1
1,52,2,0,1,750,1,2,2,1
2,65,2,0,1,560,1,2,2,1
1,22,2,0,1,1800,1,1,2,1
2,44,2,0,1,1500,1,2,2,1
2,32,2,8,1,500,1,2,9,0
1,50,2,0,1,1400,1,2,3,0
1,24,2,12,1,1050,1,2,3,0
1,51,2,0,1,1500,1,2,2,1
1,56,2,0,1,1400,1,2,2,1
2,51,2,0,1,1400,1,2,2,1
1,31,2,0,1,1400,1,2,3,0
2,27,2,2,1,1350,1,2,3,0
2,30,2,0,1,1050,1,2,3,0
1,7,1,0,1,1050,1,2,3,0
1,35,2,0,1,1000,1,2,3,0
2,32,2,0,1,280,1,2,3,0
1,18,1,8,1,350,1,2,3,0
1,15,1,8,1,350,1,2,3,0
1,65,2,0,1,1400,1,2,3,0
1,55,2,0,1,600,1,2,3,0
2,45,2,0,1,750,1,2,3,0
1,45,2,0,1,1200,1,2,1,0
2,36,2,0,1,1200,1,2,1,0
1,35,2,0,1,2100,1,2,2,1
2,30,2,0,1,1750,1,2,2,1
1,23,2,8,1,1000,1,2,3,0
1,18,1,2,1,700,1,2,3,0
1,30,2,4,1,1050,1,2,1,0
2,20,2,0,1,100,1,2,1,0
1,52,2,0,1,1167,1,2,9,0
1,26,2,12,1,1050,1,2,9,0
1,24,2,4,1,1750,1,2,9,0
1,48,2,0,1,1750,1,2,3,0
1,38,2,0,1,1050,1,2,3,0
1,46,4,12,1,1400,1,2,9,0
2,60,3,0,1,600,1,2,3,0
1,41,2,0,1,1800,1,2,2,1
2,35,2,0,1,1400,1,2,2,1
1,37,2,0,1,1600,1,2,1,0
2,29,2,0,1,1200,1,2,1,0
1,72,2,0,1,750,1,2,2,1
2,60,2,0,1,300,1,2,2,1
2,52,3,17,0,4667,1,1,3,0
1,36,2,17,0,4667,1,1,3,0
1,50,2,17,0,4667,1,1,2,1
2,45,2,17,0,4200,1,1,2,1
1,30,2,12,1,1167,1,2,9,0
1,39,2,0,1,1500,1,2,9,0
1,32,2,0,1,1400,1,2,3,0
1,30,2,0,1,1500,1,2,2,1
2,21,1,12,1,1000,1,2,3,0
1,22,1,17,1,700,1,2,3,0
1,42,2,0,1,2100,1,2,3,0
2,34,2,0,1,2100,1,2,3,0
2,32,4,17,0,890,1,2,9,0
1,48,2,0,1,1050,1,2,3,0
1,21,1,2,1,600,1,2,3,0
1,50,2,4,1,1050,1,2,1,0
1,30,2,2,1,360,1,2,3,0
2,29,2,12,1,500,1,1,3,0
2,50,2,0,1,600,1,2,3,0
1,63,2,0,1,800,1,2,3,0
2,59,2,0,1,1050,1,2,3,0
1,48,2,8,1,1645,1,2,9,0
1,18,1,12,1,711,1,2,9,0
1,35,2,12,1,250,1,2,9,0
1,49,2,8,1,360,1,2,9,0
2,36,2,12,1,480,1,2,9,0
1,25,1,14,1,1250,1,2,9,0
1,22,2,2,1,1800,1,2,9,0
1,20,1,2,1,2100,1,2,9,0
1,59,2,15,0,4200,1,1,3,0
1,30,2,17,1,1167,1,2,3,0
1,45,2,0,1,1050,1,2,3,0
1,32,2,4,1,1000,1,2,1,0
2,26,2,2,1,1400,1,2,1,0
1,48,2,0,1,1400,1,2,2,1
2,40,2,0,1,1050,1,2,2,1
1,45,3,0,1,1050,1,2,3,0
1,28,2,4,1,1050,1,2,3,0
1,40,2,0,1,1400,1,2,3,0
1,20,1,8,1,2450,1,2,3,0
2,45,2,12,1,420,1,2,3,0
1,40,2,0,1,1050,1,2,2,1
2,32,2,0,1,1050,1,2,2,1
1,62,2,12,0,1169,1,1,9,0
1,30,2,12,1,1810,1,2,9,0
2,65,3,0,1,480,1,2,3,0
2,32,3,0,1,480,1,2,3,0
1,50,2,0,1,600,1,2,9,0
1,50,2,0,1,345,1,2,9,0
1,30,2,0,1,495,1,2,1,0
1,31,2,2,1,1209,1,2,9,0
2,27,2,0,1,100,1,2,9,0
2,57,3,0,1,820,1,2,9,0
1,23,2,0,1,1000,1,2,3,0
1,20,1,12,1,480,1,2,3,0
1,17,1,12,1,480,1,2,3,0
1,35,2,12,1,1750,1,2,3,0
2,29,2,4,1,840,1,2,3,0
1,46,2,0,1,1792,1,2,9,0
2,39,2,0,1,420,1,2,3,0
2,40,2,4,1,200,1,2,3,0
1,50,2,0,1,240,1,2,3,0
2,45,2,0,1,200,1,2,3,0
1,38,2,0,1,560,1,2,9,0
2,33,2,0,1,350,1,2,9,0
1,33,2,8,1,500,1,2,9,0
1,45,2,0,1,300,1,2,2,1
2,41,2,0,1,350,1,2,2,1
1,19,1,12,1,945,1,2,2,1
1,60,2,0,1,600,1,2,2,1
2,52,2,0,1,300,1,2,2,1
1,33,2,8,1,933,1,2,9,0
1,20,1,8,1,583,1,2,2,1
1,45,2,0,1,1540,1,2,9,0
1,32,2,14,1,300,1,2,3,0
1,29,2,4,1,1225,1,2,3,0
1,56,3,0,1,750,1,2,2,1
1,16,1,0,1,840,1,2,2,1
1,22,1,15,1,825,1,2,3,0
1,20,1,12,1,450,1,2,3,0
2,27,2,0,1,400,1,2,3,0
2,43,2,0,1,100,1,2,3,0
2,40,2,0,1,350,1,2,3,0
1,27,2,14,1,1400,1,2,2,1
2,25,2,12,1,910,1,1,2,1
1,35,2,0,1,320,1,2,1,0
2,26,2,0,1,200,1,2,1,0
1,35,2,4,1,1400,1,1,9,0
1,31,1,20,1,1400,1,2,9,0
1,30,2,0,1,1050,1,1,9,0
2,66,3,0,1,240,1,2,3,0
1,35,2,0,1,1400,1,2,9,0
1,44,2,0,1,1750,1,2,2,1
1,32,2,4,1,700,1,2,9,0
1,35,2,12,1,1260,1,2,3,0
2,26,2,12,1,1260,1,2,3,0
2,40,3,0,1,1200,1,2,3,0
1,52,2,2,1,563,1,2,9,0
1,20,1,4,1,900,1,2,9,0
1,59,2,0,1,625,1,1,3,0
1,46,2,0,1,1300,1,2,1,0
2,40,2,0,1,900,1,2,1,0
1,20,1,4,1,1200,1,2,1,0
1,17,1,0,1,1100,1,2,1,0
2,32,2,0,1,420,1,2,3,0
1,29,2,0,1,700,1,2,3,0
2,40,2,0,1,280,1,2,2,1
2,28,2,0,1,420,1,2,2,1
2,14,1,0,1,560,1,2,2,1
1,36,1,20,1,643,1,2,9,0
1,54,2,12,0,3500,1,1,3,0
1,24,1,17,1,700,1,2,3,0
1,45,2,0,1,1750,1,2,9,0
1,60,2,14,1,1505,1,1,3,0
1,32,2,20,1,2800,1,2,3,0
1,30,2,4,1,500,1,2,3,0
1,54,2,0,1,750,1,2,3,0
2,44,2,0,1,300,1,2,3,0
2,28,2,8,1,490,1,2,3,0
1,51,2,14,1,525,1,2,9,0
1,45,2,0,1,1050,1,2,9,0
2,37,2,2,1,420,1,2,9,0
1,44,2,4,1,700,1,1,3,0
2,42,2,0,1,240,1,2,3,0
2,42,2,0,1,180,1,2,3,0
2,15,1,8,1,240,1,2,3,0
2,15,1,8,1,180,1,2,3,0
2,32,2,2,1,350,1,2,3,0
1,32,2,0,1,1020,1,2,3,0
2,27,2,0,1,150,1,2,3,0
2,27,2,0,1,200,1,2,3,0
2,38,3,0,1,350,1,2,3,0
1,40,1,0,1,770,1,2,9,0
1,38,2,0,1,410,1,2,3,0
2,34,2,0,1,360,1,2,3,0
2,70,3,0,1,216,1,2,1,0
1,52,2,0,1,300,1,2,3,0
1,27,2,8,1,300,1,2,3,0
1,65,2,0,1,720,1,2,3,0
2,52,2,0,1,320,1,2,3,0
1,26,1,12,1,720,1,2,3,0
2,18,1,2,1,400,1,2,3,0
1,35,2,8,1,700,1,2,3,0
2,28,2,0,1,350,1,2,3,0
1,43,2,0,1,480,1,2,2,1
1,19,1,12,1,280,1,2,2,1
1,17,1,12,1,600,1,2,2,1
2,48,2,0,1,600,1,2,2,1
1,19,1,14,1,750,1,2,2,1
1,18,1,4,1,750,1,2,2,1
1,16,1,8,1,560,1,2,2,1
1,26,2,8,1,1300,1,2,9,0
2,28,3,8,1,233,1,2,1,0
2,57,2,0,1,350,1,2,3,0
2,55,3,0,0,3031,1,2,2,1
1,35,2,4,1,1071,1,2,3,0
2,30,2,8,1,240,1,2,3,0
1,32,2,8,1,600,1,2,1,0
2,26,2,12,1,545,1,2,1,0
1,44,2,8,0,1633,1,2,9,0
2,32,3,4,1,320,1,2,2,1
2,35,2,12,0,2660,1,1,3,0
1,24,2,12,1,792,1,1,3,0
1,21,1,8,1,792,1,1,3,0
2,54,2,0,1,350,1,2,9,0
2,27,2,4,1,350,1,2,9,0
1,48,2,0,1,957,1,2,2,1
2,40,2,0,1,500,1,2,2,1
2,50,3,0,1,700,1,2,2,1
1,28,2,8,1,1050,1,2,2,1
1,35,2,20,1,980,1,2,2,1
2,29,2,17,0,1493,1,1,2,1
1,30,2,12,1,533,1,2,2,1
1,47,2,12,0,1680,1,1,2,1
2,40,2,4,0,480,1,1,2,1
2,33,2,12,1,350,1,2,3,0
2,19,1,8,1,4000,1,2,2,1
1,38,2,8,0,3000,1,2,2,1
1,46,2,17,0,3850,1,1,9,0
2,38,2,17,0,3360,1,1,9,0
1,43,2,0,1,600,1,2,2,1
2,62,3,0,1,750,1,2,2,1
1,34,2,0,1,1400,1,2,2,1
2,30,2,0,1,450,1,2,2,1
1,28,2,12,1,770,1,2,2,1
1,31,2,0,1,1245,1,2,2,1
1,55,2,0,1,260,1,2,3,0
2,50,2,2,1,400,1,2,3,0
2,50,2,2,1,450,1,2,3,0
2,27,2,8,1,980,1,2,3,0
1,41,2,4,1,700,1,2,9,0
2,37,2,0,1,100,1,2,9,0
1,42,2,0,1,700,1,2,9,0
1,34,2,2,1,400,1,2,9,0
2,28,2,2,1,350,1,2,9,0
1,58,2,0,1,450,1,2,2,1
1,34,2,4,1,1000,1,2,2,1
2,31,2,0,1,450,1,2,2,1
2,30,2,4,1,500,1,2,9,0
1,26,2,0,1,1200,1,2,2,1
1,55,2,8,0,3000,1,1,2,1
1,27,2,2,1,600,1,2,2,1
1,18,1,12,1,750,1,2,2,1
1,64,2,0,1,750,1,2,2,1
2,54,2,0,1,650,1,2,2,1
1,32,2,8,1,1250,1,2,2,1
1,56,2,12,0,5000,1,2,2,1
2,32,2,8,1,860,1,2,2,1
1,51,2,4,1,1000,1,2,2,1
2,45,2,0,1,200,1,2,2,1
1,38,2,4,1,1750,1,1,3,0
2,33,2,0,1,700,1,2,3,0
1,15,1,4,1,1400,1,1,3,0
1,24,2,0,1,2100,1,2,3,0
1,44,2,4,0,4000,1,1,2,1
1,22,1,8,1,1000,1,2,2,1
2,62,2,0,1,240,1,2,2,1
1,54,2,17,0,5000,1,1,9,0
1,27,2,0,1,1000,1,1,3,0
1,27,2,0,1,750,1,1,3,0
1,51,2,0,1,1200,1,2,3,0
2,44,2,0,1,900,1,2,3,0
2,40,2,0,1,200,1,2,3,0
1,21,2,8,1,1400,1,2,3,0
2,54,2,0,1,700,1,2,3,0
1,59,2,4,1,845,1,2,3,0
1,49,2,14,0,6000,1,1,2,1
1,53,2,2,0,5715,1,1,2,1
2,28,2,0,1,600,1,2,1,0
1,32,2,20,1,5000,1,2,9,0
1,29,2,0,1,2100,1,1,2,1
1,28,2,4,1,600,1,2,9,0
1,65,2,0,1,100,1,2,3,0
1,65,2,0,1,100,1,2,3,0
2,60,2,0,1,100,1,2,3,0
2,60,2,0,1,100,1,2,3,0
1,19,1,2,1,840,1,2,2,1
1,48,2,0,1,1450,1,2,2,1
2,42,2,2,1,750,1,2,2,1
1,23,2,2,1,1400,1,2,2,1
1,26,1,17,1,4500,1,2,9,0
2,37,2,2,1,490,1,2,3,0
1,15,1,8,1,1400,1,1,3,0
1,34,2,8,1,1100,1,2,3,0
2,29,2,2,1,100,1,2,3,0
2,34,2,8,1,600,1,2,3,0
2,24,2,0,1,500,1,2,9,0
2,32,2,0,1,700,1,2,9,0
1,22,2,8,1,1400,1,2,9,0
1,33,2,2,1,500,1,2,9,0
1,33,2,2,1,100,1,2,9,0
2,27,2,0,1,600,1,2,9,0
1,32,2,14,1,1050,1,2,3,0
2,29,2,0,1,1050,1,2,3,0
1,24,2,12,1,840,1,2,3,0
1,32,2,2,1,900,1,2,3,0
2,28,2,0,1,600,1,2,3,0
1,55,2,4,0,2334,1,1,3,0
2,65,3,0,1,700,1,2,3,0
1,35,2,0,1,2100,1,2,9,0
1,52,2,12,1,1400,1,2,2,1
2,40,2,0,1,420,1,2,2,1
1,28,2,4,1,1260,1,2,3,0
1,35,2,2,1,1260,1,2,3,0
2,30,2,0,1,980,1,2,3,0
1,35,2,2,1,1260,1,2,3,0
1,45,2,12,1,470,1,2,9,0
1,32,2,14,1,1050,1,2,3,0
1,25,2,14,1,1050,1,2,2,1
2,20,2,12,1,1050,1,2,2,1
1,45,2,0,1,1400,1,2,2,1
2,40,2,0,1,1050,1,2,2,1
1,18,1,12,1,1400,1,2,2,1
2,28,2,0,1,1050,1,2,3,0
1,65,2,0,1,1400,1,2,3,0
2,50,2,0,1,1050,1,2,3,0
1,28,2,4,1,1400,1,2,3,0
2,25,2,0,1,1400,1,2,3,0
1,45,2,0,1,1400,1,2,3,0
2,38,2,0,1,1400,1,2,3,0
2,18,1,12,1,1050,1,2,3,0
2,30,2,8,1,140,1,2,3,0
1,38,2,0,1,1800,1,2,9,0
1,26,2,2,1,1400,1,2,2,1
1,35,2,2,1,1750,1,2,2,1
2,30,2,2,1,700,1,2,2,1
2,24,2,2,1,750,1,2,2,1
2,40,3,0,1,1400,1,2,2,1
1,46,2,2,1,1050,1,2,2,1
2,37,2,2,1,700,1,2,2,1
1,24,2,17,1,2450,1,2,2,1
2,20,2,12,1,700,1,2,2,1
1,28,2,8,1,1500,1,2,2,1
2,24,2,2,1,700,1,2,2,1
1,36,2,14,1,200,1,2,2,1
2,30,2,12,1,400,1,2,2,1
1,48,2,2,1,1750,1,1,3,0
1,38,2,8,1,1350,1,2,3,0
2,33,2,4,1,510,1,2,3,0
1,45,2,8,0,700,1,1,3,0
2,28,2,2,1,630,1,2,3,0
1,32,2,0,1,1050,1,2,9,0
1,45,2,0,1,1250,1,2,3,0
2,40,2,0,1,750,1,2,3,0
1,70,2,0,1,1750,1,2,3,0
1,50,2,0,1,2100,1,2,3,0
1,38,2,2,1,1750,1,2,3,0
2,36,2,2,1,1400,1,2,3,0
1,30,2,2,1,2100,1,2,3,0
1,29,2,8,1,1167,1,2,3,0
1,29,2,8,1,440,1,2,3,0
1,45,2,17,0,2800,1,1,3,0
1,32,2,0,1,1400,1,2,2,1
2,27,2,0,1,1050,1,2,2,1
1,25,2,0,1,1050,1,2,1,0
2,23,2,0,1,400,1,2,1,0
1,29,2,8,1,1400,1,2,1,0
2,24,2,12,1,250,2,2,1,0
1,30,2,14,1,1167,1,2,3,0
1,42,2,20,0,5133,1,1,3,0
2,39,2,17,0,5133,1,1,3,0
1,45,2,8,0,2800,1,1,2,1
1,28,2,12,1,1866,1,2,9,0
1,51,2,4,1,1400,1,2,3,0
1,29,2,8,1,1500,1,2,3,0
1,29,2,8,1,250,1,2,3,0
2,24,2,4,1,700,1,2,3,0
1,28,2,20,0,3780,1,1,9,0
1,32,2,8,1,1890,1,2,2,1
1,36,2,12,1,1750,1,2,3,0
1,42,2,0,1,1050,1,2,9,0
1,26,2,4,1,1125,1,2,9,0
1,26,2,12,1,1125,1,2,3,0
1,23,2,8,1,1750,1,2,3,0
1,57,2,0,1,840,1,2,1,0
2,49,2,0,1,700,1,2,1,0
1,25,1,15,1,840,1,2,1,0
1,35,2,12,0,1633,1,1,3,0
1,40,2,15,0,2753,1,1,3,0
1,22,1,17,1,1080,1,2,3,0
2,41,2,12,0,3900,1,1,3,0
1,31,2,17,0,1120,1,2,2,1
1,35,2,0,1,720,1,2,3,0
2,32,2,0,1,600,1,2,3,0
2,13,1,0,1,600,1,2,3,0
2,12,1,0,1,600,1,2,3,0
2,36,2,8,1,513,1,2,3,0
1,12,1,0,1,200,1,2,3,0
1,37,2,0,1,700,1,2,3,0
2,32,2,0,1,560,1,2,3,0
2,10,1,0,1,560,1,2,3,0
1,58,2,14,1,700,1,2,3,0
2,46,2,0,1,500,1,2,3,0
1,44,2,0,1,840,1,2,3,0
2,35,2,0,1,500,1,2,3,0
1,35,2,0,1,450,1,2,9,0
2,30,2,0,1,300,1,2,9,0
2,18,2,0,1,320,1,2,3,0
1,39,2,0,1,1000,1,2,2,1
1,39,2,0,1,400,1,2,2,1
2,36,2,0,1,160,1,2,2,1
1,18,1,8,1,600,1,2,2,1
1,18,1,8,1,200,1,2,2,1
2,16,1,8,1,400,1,2,2,1
2,15,1,8,1,200,1,2,2,1
2,56,2,0,1,320,1,2,2,1
1,34,2,20,1,786,1,2,2,1
2,59,2,0,1,560,1,2,3,0
2,28,2,0,1,560,1,2,3,0
1,30,2,8,1,2100,1,2,9,0
2,31,2,8,1,300,1,2,3,0
1,46,2,12,0,1400,1,1,2,1
2,41,2,0,1,200,1,2,2,1
1,60,2,0,1,450,1,2,2,1
2,55,2,0,1,200,1,2,2,1
1,23,2,12,1,1800,1,2,2,1
2,20,2,0,1,300,1,2,2,1
1,15,1,4,1,700,1,2,2,1
1,29,2,17,1,1400,1,1,2,1
2,23,2,14,1,467,1,1,2,1
1,42,2,0,1,900,1,2,2,1
2,38,2,0,1,350,1,2,2,1
1,35,2,12,1,1020,1,1,3,0
2,35,2,0,1,560,2,2,3,0
1,55,2,0,1,560,1,2,3,0
